#proteinId	gotermId	goName	gotermType	goAcc
115809	2290	catalytic activity	molecular_function	GO:0003824
115810	14021	phosphopantetheine binding	molecular_function	GO:0031177
115810	22441	cofactor binding	molecular_function	GO:0048037
115810	4925	regulation of nitrogen utilization	biological_process	GO:0006808
115810	9773	transcription repressor activity	molecular_function	GO:0016564
115810	5830	metabolic process	biological_process	GO:0008152
115810	2290	catalytic activity	molecular_function	GO:0003824
115810	3708	binding	molecular_function	GO:0005488
115970	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
116055	3736	ATP binding	molecular_function	GO:0005524
116055	4927	transport	biological_process	GO:0006810
116055	9321	integral to membrane	cellular_component	GO:0016021
116055	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
116055	10082	ATPase activity	molecular_function	GO:0016887
116055	162	nucleotide binding	molecular_function	GO:0000166
116055	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
116315	3724	calcium ion binding	molecular_function	GO:0005509
116315	5144	cell cycle arrest	biological_process	GO:0007050
116348	5830	metabolic process	biological_process	GO:0008152
116348	2290	catalytic activity	molecular_function	GO:0003824
116348	3708	binding	molecular_function	GO:0005488
116487	6044	RNA splicing	biological_process	GO:0008380
116532	9985	hydrolase activity	molecular_function	GO:0016787
116532	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
116532	3838	nucleus	cellular_component	GO:0005634
116532	3930	cytoplasm	cellular_component	GO:0005737
116532	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
116532	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
116532	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
116532	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
116532	6080	CTD phosphatase activity	molecular_function	GO:0008420
116532	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
116532	10186	myosin phosphatase activity	molecular_function	GO:0017018
116532	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
116532	10190	myosin phosphatase complex	cellular_component	GO:0017023
116749	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
116749	6276	carbohydrate transport	biological_process	GO:0008643
116749	9320	membrane	cellular_component	GO:0016020
116749	3546	transporter activity	molecular_function	GO:0005215
116749	4927	transport	biological_process	GO:0006810
116749	9321	integral to membrane	cellular_component	GO:0016021
116749	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
116777	3546	transporter activity	molecular_function	GO:0005215
116777	4927	transport	biological_process	GO:0006810
116777	9321	integral to membrane	cellular_component	GO:0016021
116846	3708	binding	molecular_function	GO:0005488
116866	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
116866	3736	ATP binding	molecular_function	GO:0005524
116866	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
116866	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
116866	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
116866	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
116866	3050	casein kinase activity	molecular_function	GO:0004680
116866	3051	casein kinase I activity	molecular_function	GO:0004681
116866	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
116866	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
116866	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
116866	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
116866	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
116866	3067	atypical protein kinase C activity	molecular_function	GO:0004700
116866	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
116866	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
116866	3071	JUN kinase activity	molecular_function	GO:0004705
116866	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
116866	3074	MAP kinase kinase activity	molecular_function	GO:0004708
116866	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
116866	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
116866	3084	Janus kinase activity	molecular_function	GO:0004718
116866	6004	MAP kinase 1 activity	molecular_function	GO:0008338
116866	6005	MP kinase activity	molecular_function	GO:0008339
116866	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
116866	6196	JUN kinase kinase activity	molecular_function	GO:0008545
116866	10102	MAP kinase 2 activity	molecular_function	GO:0016908
116866	10103	SAP kinase activity	molecular_function	GO:0016909
116866	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
116866	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
116866	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
117025	2290	catalytic activity	molecular_function	GO:0003824
117045	3727	protein binding	molecular_function	GO:0005515
117054	5830	metabolic process	biological_process	GO:0008152
117054	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
117310	2175	nucleic acid binding	molecular_function	GO:0003676
117310	5939	zinc ion binding	molecular_function	GO:0008270
117310	13391	transcription regulator activity	molecular_function	GO:0030528
117310	19908	regulation of transcription	biological_process	GO:0045449
117310	2176	DNA binding	molecular_function	GO:0003677
117310	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
117310	4499	transcription	biological_process	GO:0006350
117310	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
117310	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
117310	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
117310	16888	RNA polymerase activity	molecular_function	GO:0034062
117342	4927	transport	biological_process	GO:0006810
117342	6171	ammonium transmembrane transporter activity	molecular_function	GO:0008519
117342	9320	membrane	cellular_component	GO:0016020
117393	2404	NAD+ kinase activity	molecular_function	GO:0003951
117393	5830	metabolic process	biological_process	GO:0008152
117442	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
117442	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
117442	3708	binding	molecular_function	GO:0005488
117442	8439	phosphatidylinositol 3-kinase, class I, catalyst activity	molecular_function	GO:0015072
117442	8440	phosphatidylinositol 3-kinase, class I, regulator activity	molecular_function	GO:0015073
117442	9574	1-phosphatidylinositol-3-kinase activity	molecular_function	GO:0016303
117454	3546	transporter activity	molecular_function	GO:0005215
117454	4927	transport	biological_process	GO:0006810
117454	9321	integral to membrane	cellular_component	GO:0016021
117465	3736	ATP binding	molecular_function	GO:0005524
117465	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
117465	9298	proton transport	biological_process	GO:0015992
117465	9320	membrane	cellular_component	GO:0016020
117465	4927	transport	biological_process	GO:0006810
117465	2290	catalytic activity	molecular_function	GO:0003824
117465	5830	metabolic process	biological_process	GO:0008152
117465	9321	integral to membrane	cellular_component	GO:0016021
117465	10082	ATPase activity	molecular_function	GO:0016887
117465	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
117465	6204	hydrogen-exporting ATPase activity, phosphorylative mechanism	molecular_function	GO:0008553
117633	2542	choline kinase activity	molecular_function	GO:0004103
117694	6102	phosphofructokinase activity	molecular_function	GO:0008443
117694	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
117694	6438	cobinamide kinase activity	molecular_function	GO:0008819
117694	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
117694	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
117694	11022	phenol kinase activity	molecular_function	GO:0018720
117694	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
117694	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
117694	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
117694	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
117694	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
117694	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
117694	19235	cytidine kinase activity	molecular_function	GO:0043771
117694	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
117694	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
117694	24976	polynucleotide kinase activity	molecular_function	GO:0051731
117694	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
117694	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
117734	2536	catalase activity	molecular_function	GO:0004096
117734	4283	electron transport	biological_process	GO:0006118
117734	5077	response to oxidative stress	biological_process	GO:0006979
117871	3721	iron ion binding	molecular_function	GO:0005506
117871	4283	electron transport	biological_process	GO:0006118
117871	9321	integral to membrane	cellular_component	GO:0016021
117871	9710	oxidoreductase activity	molecular_function	GO:0016491
117871	23919	FAD binding	molecular_function	GO:0050660
117880	4927	transport	biological_process	GO:0006810
117880	6171	ammonium transmembrane transporter activity	molecular_function	GO:0008519
117880	9320	membrane	cellular_component	GO:0016020
117895	2290	catalytic activity	molecular_function	GO:0003824
117895	5830	metabolic process	biological_process	GO:0008152
117964	2830	phosphoinositide phospholipase C activity	molecular_function	GO:0004435
117964	4758	lipid metabolic process	biological_process	GO:0006629
117964	5250	signal transduction	biological_process	GO:0007165
117964	5323	intracellular signaling cascade	biological_process	GO:0007242
117994	5053	response to stress	biological_process	GO:0006950
117994	9321	integral to membrane	cellular_component	GO:0016021
118138	4927	transport	biological_process	GO:0006810
118138	9320	membrane	cellular_component	GO:0016020
118171	5830	metabolic process	biological_process	GO:0008152
118171	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
118171	24535	NAD binding	molecular_function	GO:0051287
118171	22441	cofactor binding	molecular_function	GO:0048037
118171	2290	catalytic activity	molecular_function	GO:0003824
118171	3708	binding	molecular_function	GO:0005488
118171	6479	formate dehydrogenase activity	molecular_function	GO:0008863
118171	6923	formate dehydrogenase complex	cellular_component	GO:0009326
118311	3432	GTPase activator activity	molecular_function	GO:0005096
118311	3827	intracellular	cellular_component	GO:0005622
118311	24310	regulation of small GTPase mediated signal transduction	biological_process	GO:0051056
118311	2227	structural constituent of ribosome	molecular_function	GO:0003735
118311	4025	ribosome	cellular_component	GO:0005840
118311	4556	translation	biological_process	GO:0006412
118372	9710	oxidoreductase activity	molecular_function	GO:0016491
118372	4283	electron transport	biological_process	GO:0006118
118372	5830	metabolic process	biological_process	GO:0008152
118372	2290	catalytic activity	molecular_function	GO:0003824
118372	3708	binding	molecular_function	GO:0005488
118372	23375	inositol 2-dehydrogenase activity	molecular_function	GO:0050112
118467	3737	GTP binding	molecular_function	GO:0005525
118467	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
118467	3827	intracellular	cellular_component	GO:0005622
