#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
263421	IPR004193	Glycoside hydrolase, family 13, N-terminal	HMMPfam	PF02922	Isoamylase_N	1	1,	68,	0.18
263421	IPR013784	Carbohydrate-binding-like fold	superfamily	SSF49452	Starch-binding domain-like	1	1,	88,	9.2e-05
263551	IPR006935	Restriction endonuclease, type I, R subunit/Type III, Res subunit	HMMPfam	PF04851	ResIII	1	603,	650,	1e-05
263735	IPR001807	Chloride channel, voltage gated	FPrintScan	PR00762	CLCHANNEL	7	155,186,240,426,475,493,532,	172,205,259,446,491,512,546,	1.8e-64,1.8e-64,1.8e-64,1.8e-64,1.8e-64,1.8e-64,1.8e-64
263735	IPR000644	Cystathionine beta-synthase, core	HMMPfam	PF00571	CBS	1	575,	794,	2.5e-12
263735	IPR014743	Chloride channel, core	HMMPfam	PF00654	Voltage_CLC	1	138,	528,	1.8e-153
263735	IPR014743	Chloride channel, core	superfamily	SSF81340	Clc chloride channel	1	43,	549,	2.8e-108
263807	IPR003958	Transcription factor CBF/NF-Y/archaeal histone	HMMPfam	PF00808	CBFD_NFYB_HMF	1	49,	113,	1.3e-16
263807	IPR009072	Histone-fold	superfamily	SSF47113	Histone-fold	1	51,	128,	1.6e-19
264430	IPR013922	Cyclin-related 2	HMMPfam	PF08613	Cyclin	1	172,	296,	0.00042
264430	IPR011028	Cyclin-like	superfamily	SSF47954	Cyclin-like	1	209,	298,	1.5e-05
264726	IPR002563	Flavin reductase-like, FMN-binding	HMMPfam	PF01613	Flavin_Reduct	1	52,	182,	1.5e-05
264726	IPR009002	FMN-binding split barrel, related	superfamily	SSF50475	FMN-binding split barrel	1	43,	257,	1.8e-18
264960	IPR002885	Pentatricopeptide repeat	HMMPfam	PF01535	PPR	4	4,39,74,111,	38,73,107,145,	0.00018,0.33,6.6,0.02
264960	IPR002885	Pentatricopeptide repeat	HMMTigr	TIGR00756	PPR: pentatricopeptide repeat domain	4	4,39,74,111,	38,73,105,145,	0.00031,0.045,0.52,0.081
265180	IPR001202	WW/Rsp5/WWP	HMMPfam	PF00397	WW	1	105,	135,	7.1e-08
265180	IPR001202	WW/Rsp5/WWP	HMMSmart	SM00456	no description	1	104,	137,	2.9e-07
265180	IPR001202	WW/Rsp5/WWP	ProfileScan	PS50020	WW_DOMAIN_2	1	103,	137,	14.481
265180	IPR001202	WW/Rsp5/WWP	ScanRegExp	PS01159	WW_DOMAIN_1	1	109,	135,	NA
265180	IPR001202	WW/Rsp5/WWP	superfamily	SSF51045	WW domain	1	94,	140,	1.4e-07
265181	IPR002110	Ankyrin	FPrintScan	PR01415	ANKYRIN	2	95,107,	107,119,	0.00026,0.00026
265181	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	2	52,94,	84,126,	2.9e-05,5.5e-10
265181	IPR002110	Ankyrin	HMMSmart	SM00248	no description	3	52,94,127,	81,123,156,	0.00027,6.5e-06,2.2e+03
265181	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	2	52,94,	84,126,	10.072,12.369
265181	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	52,	150,	20.447
265181	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	1	12,	149,	1.5e-24
265200	IPR000836	Phosphoribosyltransferase	HMMPfam	PF00156	Pribosyltran	1	61,	192,	2.3e-07
265500	IPR007810	Pep3/Vps18/deep orange	HMMPfam	PF05131	Pep3_Vps18	1	286,	433,	5.6e-34
265500	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	555,	764,	1.4e-10
265500	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	36,	167,	4.8e-05
265510	IPR005547	Longevity-assurance protein (LAG1)	HMMPfam	PF03798	LAG1	1	179,	411,	3.2e-63
265510	IPR013599	TRAM1-like protein	HMMPfam	PF08390	TRAM1	1	97,	157,	2.1e-22
265510	IPR016439	Longevity assurance proteins LAG1/LAC1	HMMPIR	PIRSF005225	Longevity assurance proteins LAG1/LAC1	1	36,	432,	3.4e-127
265510	IPR006634	TRAM, LAG1 and CLN8 homology	HMMSmart	SM00724	no description	1	159,	395,	1.5e-49
265510	IPR006634	TRAM, LAG1 and CLN8 homology	ProfileScan	PS50922	TLC	1	156,	395,	12.151
265563	IPR001173	Glycosyl transferase, family 2	HMMPfam	PF00535	Glycos_transf_2	1	62,	236,	3.4e-06
265581	IPR015803	Cysteinyl-tRNA synthetase, class Ia, N-terminal	FPrintScan	PR00983	TRNASYNTHCYS	3	25,279,310,	34,297,331,	1.4e-23,1.4e-23,1.4e-23
265581	IPR015803	Cysteinyl-tRNA synthetase, class Ia, N-terminal	HMMPfam	PF01406	tRNA-synt_1e	1	1,	403,	3.1e-190
265581	IPR002308	Cysteinyl-tRNA synthetase, class Ia	HMMTigr	TIGR00435	cysS: cysteinyl-tRNA synthetase	1	1,	595,	8.2e-183
265581	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	superfamily	SSF47323	Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	1	426,	519,	3e-08
265633	IPR013927	Transcription factor Opi1	HMMPfam	PF08618	Opi1	1	75,	89,	0.0046
265652	IPR001209	Ribosomal protein S14	ScanRegExp	PS00527	RIBOSOMAL_S14	1	52,	74,	NA
265694	IPR007369	Peptidase A22B, signal peptide peptidase	HMMPfam	PF04258	Peptidase_A22B	1	74,	446,	1.4e-61
265694	IPR006639	Peptidase A22, presenilin signal peptide	HMMSmart	SM00730	no description	1	78,	435,	2.6e-30
265694	IPR002052	N-6 adenine-specific DNA methylase, conserved site	ScanRegExp	PS00092	N6_MTASE	1	155,	161,	NA
266258	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMPfam	PF00454	PI3_PI4_kinase	1	3524,	3785,	8.8e-21
266258	IPR003151	PIK-related kinase, FAT	HMMPfam	PF02259	FAT	1	2805,	3158,	1.8e-97
266258	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMSmart	SM00146	no description	1	3528,	3836,	3.9e-20
266258	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ProfileScan	PS50290	PI3_4_KINASE_3	1	3527,	3742,	9.611
266258	IPR014009	PIK-related kinase	ProfileScan	PS51189	FAT	1	2671,	3227,	50.647
266258	IPR003152	PIK-related kinase, FATC	ProfileScan	PS51190	FATC	1	3821,	3853,	10.859
266258	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	2	17,736,	327,3241,	0.00017,9.4e-10
266258	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	2	3442,3724,	3686,3833,	3.3e-06,0.02
266361	IPR011545	DNA/RNA helicase, DEAD/DEAH box type, N-terminal	HMMPfam	PF00270	DEAD	1	268,	467,	2.3e-64
266361	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	536,	612,	9.1e-35
266361	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	263,	493,	1e-58
266361	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	531,	612,	2.6e-32
266361	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	275,	478,	28.768
266361	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	489,	652,	22.365
266361	IPR014014	RNA helicase, DEAD-box type, Q motif	ProfileScan	PS51195	Q_MOTIF	1	244,	272,	11.944
266361	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	ScanRegExp	PS00039	DEAD_ATP_HELICASE	1	399,	407,	8e-5
266523	IPR003892	Ubiquitin system component Cue	HMMPfam	PF02845	CUE	1	382,	424,	0.0033
266523	IPR003892	Ubiquitin system component Cue	ProfileScan	PS51140	CUE	1	382,	425,	10.976
266523	IPR009060	UBA-like	superfamily	SSF46934	UBA-like	1	372,	425,	0.0027
266683	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	134,	184,	0.0002
266683	IPR002867	Zinc finger, C6HC-type	HMMPfam	PF01485	IBR	1	203,	271,	1.2e-13
266683	IPR001841	Zinc finger, RING-type	HMMSmart	SM00184	no description	3	134,231,298,	187,271,344,	0.075,4.5,6.3
266683	IPR002867	Zinc finger, C6HC-type	HMMSmart	SM00647	no description	2	203,279,	271,341,	9.3e-16,5.4e-08
266683	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	134,	180,	10.099
266683	IPR001841	Zinc finger, RING-type	ScanRegExp	PS00518	ZF_RING_1	1	151,	160,	NA
266896	IPR003959	AAA ATPase, core	HMMPfam	PF00004	AAA	1	728,	924,	3e-75
266896	IPR015415	Vps4 oligomerisation, C-terminal	HMMPfam	PF09336	Vps4_C	1	940,	973,	0.00018
266896	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	725,	872,	2.6e-21
266896	IPR003960	AAA ATPase, conserved site	ScanRegExp	PS00674	AAA	1	842,	861,	8e-5
268019	IPR000868	Isochorismatase hydrolase	HMMPfam	PF00857	Isochorismatase	1	1,	125,	0.00013
268019	IPR000868	Isochorismatase hydrolase	superfamily	SSF52499	Isochorismatase-like hydrolases	1	14,	127,	4.7e-28
268923	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	159,	198,	1.8e-05
268923	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	155,	200,	2.1e-06
268923	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	160,	189,	9.754
268923	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	160,	189,	8e-5
268923	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	148,	203,	4.3e-08
270058	IPR005024	Snf7	HMMPfam	PF03357	Snf7	1	19,	184,	2.8e-55
270415	IPR000195	RabGAP/TBC	HMMPfam	PF00566	TBC	1	741,	955,	3e-75
270415	IPR000195	RabGAP/TBC	HMMSmart	SM00164	no description	1	741,	956,	5.4e-57
270415	IPR000195	RabGAP/TBC	ProfileScan	PS50086	TBC_RABGAP	1	744,	932,	32.612
270415	IPR000195	RabGAP/TBC	superfamily	SSF47923	Ypt/Rab-GAP domain of gyp1p	2	713,866,	864,990,	3.6e-37,3.8e-22
270433	IPR007134	Autophagocytosis associated protein, N-terminal	HMMPfam	PF03986	Autophagy_N	1	3,	75,	2.6e-41
270433	IPR007135	Autophagocytosis associated protein, C-terminal	HMMPfam	PF03987	Autophagy_C	1	177,	342,	3.8e-54
270827	IPR001810	Cyclin-like F-box	HMMPfam	PF00646	F-box	1	101,	157,	0.0078
270917	IPR011261	DNA-directed RNA polymerase, dimerisation	HMMPfam	PF01193	RNA_pol_L	1	51,	127,	2.3e-19
270917	IPR008193	DNA-directed RNA polymerase Rpb11, 13-16 kDa subunit, conserved site	ScanRegExp	PS01154	RNA_POL_L_13KD	1	59,	90,	8e-5
270917	IPR009025	DNA-directed RNA polymerase, RBP11-like	superfamily	SSF55257	RBP11-like subunits of RNA polymerase	1	22,	138,	2.2e-32
270978	IPR014881	Nin one binding (NOB1) Zn-ribbon like	HMMPfam	PF08772	NOB1_Zn_bind	1	372,	449,	1.2e-43
270978	IPR017117	D-site 20S pre-rRNA nuclease	HMMPIR	PIRSF037125	D-site 20S pre-rRNA nuclease	1	1,	534,	4e-134
271034	IPR000449	Ubiquitin-associated/translation elongation factor EF1B, N-terminal	HMMPfam	PF00627	UBA	1	245,	286,	2.2e-06
271034	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	1	578,	611,	8.378
271034	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	ProfileScan	PS50030	UBA	1	242,	286,	11.607
271034	IPR001623	Heat shock protein DnaJ, N-terminal	superfamily	SSF46565	Chaperone J-domain	1	773,	864,	8.8e-13
271034	IPR009060	UBA-like	superfamily	SSF46934	UBA-like	1	239,	289,	1.2e-07
271329	IPR001440	Tetratricopeptide TPR-1	HMMPfam	PF00515	TPR_1	1	38,	71,	1.5e-07
271329	IPR003613	U box	HMMPfam	PF04564	U-box	1	202,	275,	1.5e-39
271329	IPR013105	Tetratricopeptide TPR2	HMMPfam	PF07719	TPR_2	1	4,	37,	0.00018
271329	IPR013026	Tetratricopeptide region	HMMSmart	SM00028	no description	3	4,38,72,	37,71,105,	0.065,1.3e-05,4.9e+02
271329	IPR003613	U box	HMMSmart	SM00504	no description	1	206,	268,	5.1e-23
271329	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	2	4,38,	37,71,	8.821,7.877
271329	IPR013026	Tetratricopeptide region	ProfileScan	PS50293	TPR_REGION	1	4,	105,	17.412
271490	IPR008932	Ribosomal protein L7/L12, oligomerisation	superfamily	SSF48300	Ribosomal protein L7/12, oligomerisation (N-terminal) domain	1	47,	73,	0.00026
272381	IPR002657	Bile acid:sodium symporter	HMMPfam	PF01758	SBF	1	65,	262,	0.00022
272381	IPR016833	Uncharacterised conserved protein UCP026166, sodium bile acid symporter	HMMPIR	PIRSF026166	Uncharacterised protein with sodium bile acid symporter domain	1	17,	382,	1.3e-111
272823	IPR001965	Zinc finger, PHD-type	HMMPfam	PF00628	PHD	1	7,	55,	2.7e-13
272823	IPR001965	Zinc finger, PHD-type	HMMSmart	SM00249	no description	1	7,	53,	8.8e-09
272823	IPR001965	Zinc finger, PHD-type	ProfileScan	PS50016	ZF_PHD_2	1	5,	55,	8.725
272823	IPR001965	Zinc finger, PHD-type	ScanRegExp	PS01359	ZF_PHD_1	1	8,	52,	NA
272823	IPR011011	Zinc finger, FYVE/PHD-type	superfamily	SSF57903	FYVE/PHD zinc finger	1	1,	60,	2.4e-11
272826	IPR006047	Glycosyl hydrolase, family 13, catalytic region	HMMPfam	PF00128	Alpha-amylase	1	13,	400,	3.4e-59
272826	IPR013776	Alpha-amylase, thermostable	HMMPIR	PIRSF001021	Alpha-amylase, thermostable type	1	1,	494,	4.4e-265
272826	IPR006589	Glycosyl hydrolase, family 13, subfamily, catalytic region	HMMSmart	SM00642	no description	1	13,	400,	6.3e-39
272826	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	14,	383,	6.5e-85
273418	IPR001138	Fungal transcriptional regulatory protein, N-terminal	FPrintScan	PR00054	FUNGALZNCYS	3	14,21,29,	20,27,39,	4.1,4.1,4.1
273418	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	13,	52,	5.9e-06
273418	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	398,	497,	1.4e-16
273418	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	14,	41,	10.436
273418	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	14,	41,	8e-5
273418	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	2,	55,	9.4e-08
273940	IPR000679	Zinc finger, GATA-type	HMMPfam	PF00320	GATA	1	362,	397,	3.9e-16
273940	IPR000679	Zinc finger, GATA-type	HMMSmart	SM00401	no description	1	356,	407,	8.7e-17
273940	IPR000679	Zinc finger, GATA-type	ProfileScan	PS50114	GATA_ZN_FINGER_2	1	361,	391,	12.611
273940	IPR000679	Zinc finger, GATA-type	ScanRegExp	PS00344	GATA_ZN_FINGER_1	1	362,	387,	NA
274802	IPR001045	Spermine synthase	HMMPfam	PF01564	Spermine_synth	1	16,	260,	4.2e-142
274802	IPR001045	Spermine synthase	HMMTigr	TIGR00417	speE: spermidine synthase	1	17,	291,	5.5e-173
274802	IPR001045	Spermine synthase	ProfileScan	PS51006	SPERMIDINE_SYNTHASE_2	1	16,	297,	98.464
274802	IPR001045	Spermine synthase	ScanRegExp	PS01330	SPERMIDINE_SYNTHASE_1	1	95,	108,	8e-5
275034	IPR013218	Mtw1 kinetochore complex, DSN1	HMMPfam	PF08202	Mis12_component	1	212,	495,	7.8e-57
275555	IPR008698	NADH-ubiquinone oxidoreductase B18 subunit	HMMPfam	PF05676	NDUF_B7	1	1,	86,	2.5e-06
275592	IPR002110	Ankyrin	FPrintScan	PR01415	ANKYRIN	2	330,342,	342,354,	0.0026,0.0026
275592	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	2	329,450,	361,482,	8.1e-10,9.6e-08
275592	IPR003163	DNA-binding, yeast	HMMPfam	PF02292	APSES	1	1,	82,	1.9e-41
275592	IPR002110	Ankyrin	HMMSmart	SM00248	no description	2	329,450,	358,479,	6.6e-07,0.00061
275592	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	2	329,450,	361,482,	13.945,10.980
275592	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	329,	482,	21.269
275592	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	1	308,	493,	2.4e-37
275592	IPR016144	Mlu1-box-binding protein, DNA-binding	superfamily	SSF54616	DNA-binding domain of Mlu1-box binding protein MBP1	1	1,	97,	1.6e-30
275641	IPR014005	Extracellular membrane protein, 8-cysteine region, fungi	HMMSmart	SM00747	no description	1	24,	88,	0.0013
275862	IPR010916	TonB box, conserved site	ScanRegExp	PS00430	TONB_DEPENDENT_REC_1	1	1,	73,	NA
276115	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	62,	437,	1.2e-34
276115	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	58,	474,	15.504
276115	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	25,	491,	8.3e-79
276347	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	161,	294,	4.6e-18
276347	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	28,	131,	7.1e-33
276347	IPR002328	Alcohol dehydrogenase, zinc-containing, conserved site	ScanRegExp	PS00059	ADH_ZINC	1	55,	69,	8e-5
276347	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding	ScanRegExp	PS00065	D_2_HYDROXYACID_DH_1	1	165,	192,	8e-5
276347	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	3,	167,	3.3e-40
276347	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	135,	295,	2.7e-28
276528	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	106,	180,	7.9e-17
276528	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	99,	180,	1.9e-11
276528	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	70,	196,	12.780
276704	IPR002226	Catalase	BlastProDom	PD000510	CATA_EMENI_P55305;	1	51,	86,	1e-14
276704	IPR002226	Catalase	FPrintScan	PR00067	CATALASE	2	59,78,	76,96,	9.9e-09,9.9e-09
276704	IPR011614	Catalase, N-terminal	HMMPfam	PF00199	Catalase	1	51,	86,	1.6e-20
276704	IPR011614	Catalase, N-terminal	superfamily	SSF56634	Heme-dependent catalases	1	52,	86,	4.3e-16
276855	IPR008914	Phosphatidylethanolamine-binding protein PEBP	BlastProDom	PD004330	CPYI_YEAST_P14306;	1	81,	176,	0.003
276855	IPR008914	Phosphatidylethanolamine-binding protein PEBP	HMMPfam	PF01161	PBP	1	49,	203,	2.4e-05
276855	IPR008914	Phosphatidylethanolamine-binding protein PEBP	superfamily	SSF49777	PEBP-like	1	39,	205,	4.5e-35
277120	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	1,	108,	0.001
277474	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	122,181,200,	133,189,219,	8.6e-07,8.6e-07,8.6e-07
277474	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	46,122,175,200,	63,133,191,219,	3e-13,3e-13,3e-13,3e-13
277474	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	45,	219,	2.7e-08
277474	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	187,	215,	NA
277474	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	43,	286,	1e-40
277867	IPR003663	Sugar transporter	FPrintScan	PR00171	SUGRTRNSPORT	4	15,101,358,381,	25,120,379,393,	2.8e-12,2.8e-12,2.8e-12,2.8e-12
277867	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar_tr	1	7,	456,	4e-97
277867	IPR003663	Sugar transporter	HMMTigr	TIGR00879	SP: MFS transporter, sugar porter (SP) famil	1	1,	452,	1.7e-53
277867	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	7,	445,	38.324
277867	IPR005829	Sugar transporter, conserved site	ScanRegExp	PS00217	SUGAR_TRANSPORT_2	1	106,	131,	8e-5
277867	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	1,	453,	4.3e-63
278215	IPR006913	Glutathione-dependent formaldehyde-activating, GFA	HMMPfam	PF04828	DUF636	1	23,	111,	8.4e-05
278253	IPR005025	NADPH-dependent FMN reductase	HMMPfam	PF03358	FMN_red	1	7,	145,	3.7e-30
278812	IPR006973	Cwf15/Cwc15 cell cycle control protein	HMMPfam	PF04889	Cwf_Cwc_15	1	1,	262,	1.5e-63
278846	IPR006786	Pinin/SDK/memA protein	HMMPfam	PF04696	Pinin_SDK_memA	1	82,	204,	6.6e-05
278847	IPR001247	Exoribonuclease, phosphorolytic domain 1	HMMPfam	PF01138	RNase_PH	1	32,	165,	1.6e-31
279016	IPR002035	von Willebrand factor, type A	HMMPfam	PF00092	VWA	1	584,	628,	3.3e-06
279016	IPR001841	Zinc finger, RING-type	HMMSmart	SM00184	no description	1	34,	101,	0.006
279016	IPR002035	von Willebrand factor, type A	HMMSmart	SM00327	no description	1	582,	766,	6.1e-08
279016	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	34,	102,	9.067
279016	IPR002035	von Willebrand factor, type A	ProfileScan	PS50234	VWFA	1	584,	769,	12.789
279116	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	HMMPfam	PF00443	UCH	1	1587,	1918,	1.3e-39
279116	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	ProfileScan	PS50235	UCH_2_3	1	1590,	1922,	26.963
279116	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	ScanRegExp	PS00973	UCH_2_2	1	1841,	1858,	NA
279869	IPR006880	PAPA-1-like conserved region	HMMPfam	PF04795	PAPA-1	1	196,	292,	1.8e-11
280226	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	1	457,	521,	3.3e-11
280226	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	1	456,	528,	2.1e-10
280226	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	1	455,	532,	11.793
281285	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	2	216,304,	255,343,	0.013,2.8e-05
281285	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	4	215,303,356,468,	255,343,393,501,	3.8,0.00013,5.6,1.6e+02
281285	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	1	310,	352,	10.074
281285	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	170,	352,	14.450
281285	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	330,	344,	NA
281285	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	166,	501,	6.8e-29
281305	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	1	14,	94,	8.603
281312	IPR006175	Endoribonuclease L-PSP	HMMPfam	PF01042	Ribonuc_L-PSP	1	422,	526,	0.00057
281312	IPR002761	Protein of unknown function DUF71, ATP-binding region	HMMPfam	PF01902	ATP_bind_4	1	1,	248,	5.9e-76
281312	IPR002761	Protein of unknown function DUF71, ATP-binding region	HMMTigr	TIGR00290	MJ0570_dom: MJ0570-related uncharacterized	1	1,	254,	1.9e-65
281312	IPR013813	Endoribonuclease L-PSP/chorismate mutase-like	superfamily	SSF55298	YjgF-like	2	351,413,	408,544,	0.00072,7.9e-14
281537	IPR003653	Peptidase C48, SUMO/Sentrin/Ubl1	HMMPfam	PF02902	Peptidase_C48	1	29,	208,	3.4e-14
281537	IPR003653	Peptidase C48, SUMO/Sentrin/Ubl1	ProfileScan	PS50600	ULP_PROTEASE	1	29,	193,	16.260
281704	IPR008972	Cupredoxin	superfamily	SSF49503	Cupredoxins	1	17,	128,	2.9e-16
281757	IPR002884	Proprotein convertase, P	BlastProDom	PD000717	Q9UUZ5_ASPNG_Q9UUZ5;	1	510,	632,	1e-33
281757	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	FPrintScan	PR00723	SUBTILISIN	3	202,245,418,	221,258,434,	4.8e-16,4.8e-16,4.8e-16
281757	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	HMMPfam	PF00082	Peptidase_S8	1	185,	480,	2.6e-111
281757	IPR002884	Proprotein convertase, P	HMMPfam	PF01483	P_proprotein	1	540,	631,	3.6e-34
281757	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	ScanRegExp	PS00137	SUBTILASE_HIS	1	249,	259,	8e-5
281757	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	ScanRegExp	PS00138	SUBTILASE_SER	1	419,	429,	8e-5
281757	IPR008979	Galactose-binding like	superfamily	SSF49785	Galactose-binding domain-like	1	496,	634,	1e-44
281757	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	superfamily	SSF52743	Subtilisin-like	1	159,	495,	5e-100
281983	IPR006630	RNA-binding protein Lupus La	HMMPfam	PF05383	La	1	607,	665,	1e-25
281983	IPR006630	RNA-binding protein Lupus La	HMMSmart	SM00715	no description	1	601,	680,	9.1e-24
281983	IPR006630	RNA-binding protein Lupus La	ProfileScan	PS50961	HTH_LA	1	597,	687,	21.139
282527	IPR000909	Phospholipase C, phosphatidylinositol-specific , X region	HMMSmart	SM00148	no description	1	19,	173,	3.9e-06
282527	IPR000909	Phospholipase C, phosphatidylinositol-specific , X region	ProfileScan	PS50007	PIPLC_X_DOMAIN	1	25,	126,	11.631
282625	IPR003439	ABC transporter-like	BlastProDom	PD000006	Q6FL41_EEEEE_Q6FL41;	2	743,1394,	785,1437,	6e-05,1e-12
